Bloques,Sujeto,Tiempo,ClaveEn,Clave,Emocion,NumEmocion,Respuesta,Tiempo_Respuesta,Res_C_I
Bloque1,119,0.25,Al28_10,Al28,Alegria,1,Afirmacion,0.600242555,1
Bloque1,119,0.25,Tr28_12,Tr28,Tristeza,3,Ruego,0.550342321,1
Bloque1,119,0.25,Tr75_10,Tr75,Tristeza,3,Ruego,1.366654277,1
Bloque1,119,0.25,Al28_8,Al28,Alegria,1,Afirmacion,1.016797185,1
Bloque1,119,0.25,En78_14,En78,Enojo,2,Exigencia,0.650224984,1
Bloque1,119,2.5,Tr78_9,Tr78,Tristeza,3,Ruego,0.850229979,1
Bloque1,119,0.25,Al19_3,Al19,Alegria,1,Afirmacion,1.100369096,1
Bloque1,119,0.25,Tr78_6,Tr78,Tristeza,3,Ruego,0.650266051,1
Bloque1,119,0.25,Tr28_8,Tr28,Tristeza,3,Ruego,0.866600573,1
Bloque1,119,2.5,En78_9,En78,Enojo,2,Exigencia,1.216410875,1
Bloque1,119,2.5,Al28_6,Al28,Alegria,1,Afirmacion,0.800245821,1
Bloque1,119,2.5,Tr78_6,Tr78,Tristeza,3,Ruego,0.550364137,1
Bloque1,119,2.5,Al78_2,Al78,Alegria,1,Afirmacion,0.650256217,1
Bloque1,119,2.5,Al28_10,Al28,Alegria,1,Afirmacion,0.450333774,1
Bloque1,119,2.5,Al19_15,Al19,Alegria,1,Afirmacion,0.500185847,1
Bloque1,119,0.25,Tr19_5,Tr19,Tristeza,3,Exigencia,1.833204269,2
Bloque1,119,0.25,Al75_12,Al75,Alegria,1,Afirmacion,0.850121081,1
Bloque1,119,2.5,En78_3,En78,Enojo,2,Exigencia,0.650223196,1
Bloque1,119,2.5,Tr75_5,Tr75,Tristeza,3,Ruego,0.550262868,1
Bloque1,119,2.5,En28_2,En28,Enojo,2,Exigencia,0.800371647,1
Bloque1,119,0.25,Tr28_9,Tr28,Tristeza,3,Ruego,1.016805291,1
Bloque1,119,0.25,Tr78_9,Tr78,Tristeza,3,Ruego,0.850144267,1
Bloque1,119,2.5,Tr75_12,Tr75,Tristeza,3,Ruego,0.750265658,1
Bloque1,119,2.5,En78_11,En78,Enojo,2,Exigencia,0.966734052,1
Bloque1,119,2.5,Al75_14,Al75,Alegria,1,Afirmacion,0.533602238,1
Bloque1,119,0.25,Tr19_7,Tr19,Tristeza,3,Afirmacion,0.866806746,2
Bloque1,119,0.25,En75_5,En75,Enojo,2,Exigencia,1.067044258,1
Bloque1,119,2.5,En19_14,En19,Enojo,2,Exigencia,1.616682768,1
Bloque1,119,0.25,Al75_2,Al75,Alegria,1,Exigencia,1.016904712,2
Bloque1,119,2.5,Tr28_10,Tr28,Tristeza,3,Ruego,1.3833462,1
Bloque1,119,2.5,Al78_3,Al78,Alegria,1,Afirmacion,3.416095972,1
Bloque1,119,2.5,En75_3,En75,Enojo,2,Exigencia,1.116777182,1
Bloque1,119,2.5,Tr75_3,Tr75,Tristeza,3,Ruego,0.900066435,1
Bloque1,119,2.5,Tr75_7,Tr75,Tristeza,3,Ruego,1.616705537,1
Bloque1,119,2.5,Tr19_14,Tr19,Tristeza,3,Exigencia,1.983190298,2
Bloque1,119,2.5,En78_5,En78,Enojo,2,Exigencia,1.216729045,1
Bloque1,119,2.5,Al78_12,Al78,Alegria,1,Afirmacion,0.800387681,1
Bloque1,119,2.5,Al28_13,Al28,Alegria,1,Afirmacion,1.266615868,1
Bloque1,119,2.5,En28_4,En28,Enojo,2,Exigencia,1.000090122,1
Bloque1,119,0.25,Al28_7,Al28,Alegria,1,Afirmacion,0.533708394,1
Bloque1,119,0.25,Al78_12,Al78,Alegria,1,Afirmacion,0.450320393,1
Bloque1,119,2.5,Al28_7,Al28,Alegria,1,Afirmacion,0.550294101,1
Bloque1,119,0.25,Al75_7,Al75,Alegria,1,Afirmacion,0.483831346,1
Bloque1,119,0.25,En75_10,En75,Enojo,2,Exigencia,1.816671252,1
Bloque1,119,2.5,En28_8,En28,Enojo,2,Exigencia,0.950282693,1
Bloque1,119,0.25,Tr75_6,Tr75,Tristeza,3,Ruego,0.750161231,1
Bloque1,119,0.25,Al78_4,Al78,Alegria,1,Afirmacion,0.916788697,1
Bloque1,119,2.5,Al19_13,Al19,Alegria,1,Afirmacion,0.450294942,1
Bloque1,119,0.25,Al78_15,Al78,Alegria,1,Afirmacion,0.48359707,1
Bloque1,119,2.5,En19_4,En19,Enojo,2,Exigencia,1.466548204,1
Bloque1,119,2.5,En75_9,En75,Enojo,2,Exigencia,1.633171678,1
Bloque1,119,0.25,En78_8,En78,Enojo,2,Exigencia,0.916416943,1
Bloque1,119,0.25,Tr75_12,Tr75,Tristeza,3,Ruego,0.816869378,1
Bloque1,120,0.25,Tr28_2,Tr28,Tristeza,3,Ruego,1.316666126,1
Bloque1,120,2.5,En75_12,En75,Enojo,2,Exigencia,1.000292301,1
Bloque1,120,0.25,Al78_11,Al78,Alegria,1,Afirmacion,0.700274765,1
Bloque1,120,0.25,Al78_8,Al78,Alegria,1,Afirmacion,0.550297201,1
Bloque1,120,0.25,En28_6,En28,Enojo,2,Exigencia,0.916935921,1
Bloque1,120,0.25,Al19_14,Al19,Alegria,1,Afirmacion,0.700355053,1
Bloque1,120,2.5,En78_1,En78,Enojo,2,Exigencia,0.700238585,1
Bloque1,120,2.5,Al78_15,Al78,Alegria,1,Afirmacion,0.850322783,1
Bloque1,120,0.25,Al75_14,Al75,Alegria,1,Afirmacion,0.700345278,1
Bloque1,120,2.5,Al75_2,Al75,Alegria,1,Afirmacion,0.750413775,1
Bloque1,120,0.25,En75_12,En75,Enojo,2,Exigencia,0.800670147,1
Bloque1,120,2.5,Tr78_8,Tr78,Tristeza,3,Ruego,0.700397015,1
Bloque1,120,0.25,Tr78_15,Tr78,Tristeza,3,Ruego,0.750324547,1
Bloque1,120,0.25,Tr78_5,Tr78,Tristeza,3,Ruego,0.650266051,1
Bloque1,120,2.5,Al19_5,Al19,Alegria,1,Afirmacion,0.900115967,1
Bloque1,120,2.5,Tr75_10,Tr75,Tristeza,3,Ruego,0.816493213,1
Bloque1,120,2.5,Tr75_4,Tr75,Tristeza,3,Ruego,0.650239229,1
Bloque1,120,0.25,Tr28_5,Tr28,Tristeza,3,Ruego,0.5499264,1
Bloque1,120,0.25,En75_11,En75,Enojo,2,Exigencia,0.950093448,1
Bloque1,120,0.25,Al75_6,Al75,Alegria,1,Afirmacion,0.650231242,1
Bloque1,120,0.25,En78_1,En78,Enojo,2,Exigencia,0.650174081,1
Bloque1,120,2.5,Tr19_4,Tr19,Tristeza,3,Afirmacion,1.46655798,2
Bloque1,120,0.25,Tr28_11,Tr28,Tristeza,3,Ruego,0.800294876,1
Bloque1,120,0.25,Al19_7,Al19,Alegria,1,Afirmacion,0.533655345,1
Bloque1,120,0.25,En28_1,En28,Enojo,2,Exigencia,0.650161147,1
Bloque1,120,0.25,Tr19_6,Tr19,Tristeza,3,Afirmacion,0.752515137,2
Bloque1,120,0.25,Tr78_7,Tr78,Tristeza,3,Ruego,0.650302649,1
Bloque1,120,2.5,Tr19_15,Tr19,Tristeza,3,Afirmacion,1.833264589,2
Bloque1,120,2.5,Al28_4,Al28,Alegria,1,Afirmacion,1.632869124,1
Bloque1,120,2.5,Tr78_5,Tr78,Tristeza,3,Ruego,0.500240326,1
Bloque1,120,2.5,Tr28_12,Tr28,Tristeza,3,Ruego,0.650314689,1
Bloque1,120,0.25,Al28_2,Al28,Alegria,1,Afirmacion,0.500515163,1
Bloque1,120,0.25,En19_8,En19,Enojo,2,Exigencia,0.650182128,1
Bloque1,120,0.25,Tr19_9,Tr19,Tristeza,3,Afirmacion,1.833269835,2
Bloque1,120,2.5,Al78_10,Al78,Alegria,1,Afirmacion,0.450437754,1
Bloque1,120,2.5,Al75_15,Al75,Alegria,1,Afirmacion,0.549976826,1
Bloque1,120,2.5,Tr28_6,Tr28,Tristeza,3,Ruego,0.600292981,1
Bloque1,120,0.25,Tr75_14,Tr75,Tristeza,3,Ruego,0.60025686,1
Bloque1,120,2.5,En75_13,En75,Enojo,2,Exigencia,0.966631413,1
Bloque1,120,2.5,Tr75_8,Tr75,Tristeza,3,Ruego,4.232391357,1
Bloque1,120,0.25,En75_7,En75,Enojo,2,Exigencia,0.600351036,1
Bloque1,120,2.5,Tr19_10,Tr19,Tristeza,3,Afirmacion,1.433278203,2
Bloque1,120,2.5,Tr19_2,Tr19,Tristeza,3,Afirmacion,1.166480184,2
Bloque1,120,0.25,Tr75_15,Tr75,Tristeza,3,Ruego,0.550695717,1
Bloque1,120,0.25,En19_1,En19,Enojo,2,Exigencia,0.700248897,1
Bloque1,120,0.25,Tr78_2,Tr78,Tristeza,3,Ruego,0.533756614,1
Bloque1,120,2.5,Al19_9,Al19,Alegria,1,Afirmacion,1.166817546,1
Bloque1,120,2.5,Tr28_11,Tr28,Tristeza,3,Ruego,0.450309664,1
Bloque1,120,2.5,En78_6,En78,Enojo,2,Exigencia,0.60025239,1
Bloque1,120,2.5,Al28_14,Al28,Alegria,1,Afirmacion,1.416730881,1
Bloque1,120,0.25,Tr19_10,Tr19,Tristeza,3,Afirmacion,2.033263206,2
Bloque1,120,2.5,En19_2,En19,Enojo,2,Exigencia,1.36669004,1
Bloque1,120,0.25,En78_5,En78,Enojo,2,Exigencia,0.550060689,1
Bloque1,120,2.5,Al75_5,Al75,Alegria,1,Afirmacion,0.500193477,1
Bloque1,120,0.25,En28_9,En28,Enojo,2,Exigencia,0.650267839,1
Bloque1,120,2.5,Tr19_1,Tr19,Tristeza,3,Afirmacion,1.416519761,2
Bloque1,120,0.25,Al28_3,Al28,Alegria,1,Afirmacion,0.549981713,1
Bloque1,120,0.25,En28_5,En28,Enojo,2,Exigencia,0.583656013,1
Bloque1,120,2.5,Tr78_15,Tr78,Tristeza,3,Ruego,0.550190568,1
Bloque1,120,0.25,Al78_10,Al78,Alegria,1,Afirmacion,0.650481999,1
Bloque1,120,0.25,Tr75_7,Tr75,Tristeza,3,Ruego,1.066504717,1
Bloque1,120,0.25,Tr75_5,Tr75,Tristeza,3,Ruego,0.700199366,1
Bloque1,120,0.25,En75_14,En75,Enojo,2,Exigencia,0.700446129,1
Bloque1,120,0.25,En75_2,En75,Enojo,2,Exigencia,0.550362349,1
Bloque1,120,0.25,Al78_6,Al78,Alegria,1,Afirmacion,0.700252891,1
Bloque1,120,0.25,Tr75_4,Tr75,Tristeza,3,Ruego,1.616784096,1
Bloque1,120,0.25,Tr75_3,Tr75,Tristeza,3,Ruego,0.850392401,1
Bloque1,120,0.25,Al28_10,Al28,Alegria,1,Afirmacion,0.600318015,1
Bloque1,120,0.25,Tr28_12,Tr28,Tristeza,3,Ruego,0.600282311,1
Bloque1,120,0.25,Tr75_10,Tr75,Tristeza,3,Ruego,0.650341451,1
Bloque1,120,0.25,Al28_8,Al28,Alegria,1,Afirmacion,0.500097513,1
Bloque1,120,0.25,En78_14,En78,Enojo,2,Exigencia,0.600120783,1
Bloque1,120,2.5,Tr78_9,Tr78,Tristeza,3,Ruego,2.815915823,1
Bloque1,120,0.25,Al19_3,Al19,Alegria,1,Afirmacion,1.316792846,1
Bloque1,120,0.25,Tr78_6,Tr78,Tristeza,3,Ruego,0.600184143,1
Bloque1,120,0.25,Tr28_8,Tr28,Tristeza,3,Ruego,0.600437582,1
Bloque1,120,2.5,En78_9,En78,Enojo,2,Exigencia,0.700087786,1
Bloque1,120,2.5,Al28_6,Al28,Alegria,1,Afirmacion,0.450266391,1
Bloque1,120,2.5,Tr78_6,Tr78,Tristeza,3,Ruego,0.800401986,1
Bloque1,120,2.5,Al78_2,Al78,Alegria,1,Afirmacion,0.600316226,1
Bloque1,120,2.5,Al28_10,Al28,Alegria,1,Afirmacion,0.650494039,1
Bloque1,120,2.5,Al19_15,Al19,Alegria,1,Afirmacion,0.499578506,1
Bloque1,120,0.25,Tr19_5,Tr19,Tristeza,3,Exigencia,0.800180614,2
Bloque1,120,0.25,Al75_12,Al75,Alegria,1,Afirmacion,0.450238734,1
Bloque1,120,2.5,En78_3,En78,Enojo,2,Exigencia,0.900153458,1
Bloque1,120,2.5,Tr75_5,Tr75,Tristeza,3,Ruego,0.550240576,1
Bloque1,120,2.5,En28_2,En28,Enojo,2,Exigencia,0.500374198,1
Bloque1,120,0.25,Tr28_9,Tr28,Tristeza,3,Ruego,0.850334823,1
Bloque1,120,0.25,Tr78_9,Tr78,Tristeza,3,Ruego,0.583753288,1
Bloque1,120,2.5,Tr75_12,Tr75,Tristeza,3,Ruego,0.550249457,1
Bloque1,120,2.5,En78_11,En78,Enojo,2,Exigencia,0.550274909,1
Bloque1,120,2.5,Al75_14,Al75,Alegria,1,Afirmacion,1.216740131,1
Bloque1,120,0.25,Tr19_7,Tr19,Tristeza,3,Afirmacion,0.700201988,2
Bloque1,120,0.25,En75_5,En75,Enojo,2,Exigencia,0.55043602,1
Bloque1,120,2.5,En19_14,En19,Enojo,2,Exigencia,0.650301278,1
Bloque1,120,0.25,Al75_2,Al75,Alegria,1,Afirmacion,0.650235713,1
Bloque1,120,2.5,Tr28_10,Tr28,Tristeza,3,Ruego,0.800252497,1
Bloque1,120,2.5,Al78_3,Al78,Alegria,1,Afirmacion,0.550339162,1
Bloque1,120,2.5,En75_3,En75,Enojo,2,Exigencia,0.65017277,1
Bloque1,120,2.5,Tr75_3,Tr75,Tristeza,3,Ruego,0.966734469,1
Bloque1,120,2.5,Tr75_7,Tr75,Tristeza,3,Ruego,1.316796422,1
Bloque1,120,2.5,Tr19_14,Tr19,Tristeza,3,Afirmacion,1.41661489,2
Bloque1,120,2.5,En78_5,En78,Enojo,2,Exigencia,0.700386763,1
Bloque1,120,2.5,Al78_12,Al78,Alegria,1,Afirmacion,0.550264657,1
Bloque1,120,2.5,Al28_13,Al28,Alegria,1,Afirmacion,1.01677084,1
Bloque1,120,2.5,En28_4,En28,Enojo,2,Exigencia,0.900406957,1
Bloque1,120,0.25,Al28_7,Al28,Alegria,1,Afirmacion,0.866897762,1
Bloque1,120,0.25,Al78_12,Al78,Alegria,1,Afirmacion,0.583490431,1
Bloque1,120,2.5,Al28_7,Al28,Alegria,1,Afirmacion,0.750215232,1
Bloque1,120,0.25,Al75_7,Al75,Alegria,1,Afirmacion,0.900117755,1
Bloque1,120,0.25,En75_10,En75,Enojo,2,Exigencia,0.700321138,1
Bloque1,120,2.5,En28_8,En28,Enojo,2,Exigencia,0.966800988,1
Bloque1,120,0.25,Tr75_6,Tr75,Tristeza,3,Ruego,0.550489545,1
Bloque1,120,0.25,Al78_4,Al78,Alegria,1,Ruego,0.650249064,2
Bloque1,120,2.5,Al19_13,Al19,Alegria,1,Afirmacion,1.016831517,1
Bloque1,120,0.25,Al78_15,Al78,Alegria,1,Afirmacion,0.650050044,1
Bloque1,120,2.5,En19_4,En19,Enojo,2,Exigencia,1.533299685,1
Bloque1,120,2.5,En75_9,En75,Enojo,2,Exigencia,0.700157404,1
Bloque1,120,0.25,En78_8,En78,Enojo,2,Exigencia,1.116301417,1
Bloque1,120,0.25,Tr75_12,Tr75,Tristeza,3,Exigencia,0.649847925,2
Bloque2,101,2.5,Tr28_1,Tr28,Tristeza,3,Afirmacion,0.400521398,2
Bloque2,101,0.25,Tr19_1,Tr19,Tristeza,3,Afirmacion,0.350479215,2
Bloque2,101,2.5,Tr78_10,Tr78,Tristeza,3,Afirmacion,0.283850878,2
Bloque2,101,0.25,Al75_5,Al75,Alegria,1,Afirmacion,0.283848196,1
Bloque2,101,0.25,Al19_15,Al19,Alegria,1,Afirmacion,0.300449938,1
Bloque2,101,2.5,Al75_7,Al75,Alegria,1,Afirmacion,0.283715665,1
Bloque2,101,0.25,Tr75_8,Tr75,Tristeza,3,Afirmacion,0.283754498,2
Bloque2,101,0.25,Al19_11,Al19,Alegria,1,Afirmacion,0.300421834,1
Bloque2,101,2.5,Al19_2,Al19,Alegria,1,Afirmacion,0.283801794,1
Bloque2,101,2.5,En75_5,En75,Enojo,2,Afirmacion,0.283700496,2
Bloque2,101,0.25,Tr78_10,Tr78,Tristeza,3,Afirmacion,0.300387472,2
Bloque2,101,0.25,Al19_6,Al19,Alegria,1,Afirmacion,0.283794224,1
Bloque2,101,2.5,En19_3,En19,Enojo,2,Afirmacion,0.283663452,2
Bloque2,101,0.25,En19_3,En19,Enojo,2,Afirmacion,0.283639818,2
Bloque2,101,2.5,Al28_1,Al28,Alegria,1,Afirmacion,0.550325334,1
Bloque2,101,0.25,Al19_2,Al19,Alegria,1,Afirmacion,0.30029732,1
Bloque2,101,0.25,En28_11,En28,Enojo,2,Afirmacion,0.283754498,2
Bloque2,101,0.25,Tr28_1,Tr28,Tristeza,3,Afirmacion,0.333673984,2
Bloque2,101,0.25,Tr78_1,Tr78,Tristeza,3,Afirmacion,0.333771259,2
Bloque2,101,0.25,Al19_1,Al19,Alegria,1,Afirmacion,0.300383002,1
Bloque2,101,0.25,Al19_10,Al19,Alegria,1,Afirmacion,0.283844203,1
Bloque2,101,2.5,Tr19_13,Tr19,Tristeza,3,Afirmacion,0.283686221,2
Bloque2,101,2.5,En75_6,En75,Enojo,2,Afirmacion,0.283750474,2
Bloque2,101,0.25,En78_10,En78,Enojo,2,Afirmacion,0.250432312,2
Bloque2,101,2.5,En75_14,En75,Enojo,2,Afirmacion,0.283640265,2
Bloque2,101,0.25,En19_7,En19,Enojo,2,Afirmacion,0.233684182,2
Bloque2,101,0.25,Al78_14,Al78,Alegria,1,Afirmacion,0.283982962,1
Bloque2,101,0.25,Tr28_13,Tr28,Tristeza,3,Afirmacion,0.300465137,2
Bloque2,101,2.5,Tr19_8,Tr19,Tristeza,3,Afirmacion,0.283726841,2
Bloque2,101,2.5,Al19_8,Al19,Alegria,1,Afirmacion,0.233855993,1
Bloque2,101,2.5,Al28_9,Al28,Alegria,1,Afirmacion,0.23378861,1
Bloque2,101,2.5,Tr75_1,Tr75,Tristeza,3,Afirmacion,0.283697814,2
Bloque2,101,2.5,En78_8,En78,Enojo,2,Afirmacion,0.30039373,2
Bloque2,101,0.25,Al28_12,Al28,Alegria,1,Afirmacion,0.250044078,1
Bloque2,101,0.25,En75_1,En75,Enojo,2,Afirmacion,0.333675742,2
Bloque2,101,0.25,Tr28_4,Tr28,Tristeza,3,Afirmacion,0.300255835,2
Bloque2,101,2.5,Tr78_3,Tr78,Tristeza,3,Afirmacion,0.300157666,2
Bloque2,101,0.25,En78_4,En78,Enojo,2,Afirmacion,0.25025335,2
Bloque2,101,2.5,Tr19_7,Tr19,Tristeza,3,Afirmacion,0.233755141,2
Bloque2,101,0.25,Al78_2,Al78,Alegria,1,Afirmacion,0.30029422,1
Bloque2,101,0.25,Al78_5,Al78,Alegria,1,Afirmacion,0.233700693,1
Bloque2,101,2.5,En19_11,En19,Enojo,2,Afirmacion,0.233702928,2
Bloque2,101,2.5,Al28_15,Al28,Alegria,1,Afirmacion,0.283822775,1
Bloque2,101,0.25,Tr19_4,Tr19,Tristeza,3,Afirmacion,0.28390041,2
Bloque2,101,2.5,Al75_12,Al75,Alegria,1,Afirmacion,0.333860934,1
Bloque2,101,2.5,En28_12,En28,Enojo,2,Afirmacion,0.283749133,2
Bloque2,101,0.25,Al28_14,Al28,Alegria,1,Afirmacion,0.300372303,1
Bloque2,101,2.5,Tr75_6,Tr75,Tristeza,3,Afirmacion,0.250323415,2
Bloque2,101,0.25,En28_8,En28,Enojo,2,Afirmacion,0.283664793,2
Bloque2,101,2.5,En19_7,En19,Enojo,2,Afirmacion,0.300348639,2
Bloque2,101,2.5,Al19_10,Al19,Alegria,1,Afirmacion,0.300431669,1
Bloque2,101,0.25,En28_14,En28,Enojo,2,Afirmacion,0.28376475,2
Bloque2,101,2.5,Tr28_8,Tr28,Tristeza,3,Afirmacion,0.299955517,2
Bloque2,101,0.25,Al75_3,Al75,Alegria,1,Afirmacion,0.283639818,1
Bloque2,101,0.25,Al28_1,Al28,Alegria,1,Afirmacion,0.283579558,1
Bloque2,101,0.25,Tr28_3,Tr28,Tristeza,3,Afirmacion,0.30028975,2
Bloque2,101,2.5,Al78_11,Al78,Alegria,1,Afirmacion,0.250416249,1
Bloque2,101,0.25,Tr19_12,Tr19,Tristeza,3,Afirmacion,0.283813834,2
Bloque2,101,2.5,Al78_14,Al78,Alegria,1,Afirmacion,0.28375718,1
Bloque2,101,0.25,Tr19_2,Tr19,Tristeza,3,Afirmacion,0.300411582,2
Bloque2,101,2.5,Tr78_1,Tr78,Tristeza,3,Afirmacion,0.233783707,2
Bloque2,101,0.25,Tr78_4,Tr78,Tristeza,3,Afirmacion,0.233793959,2
Bloque2,101,0.25,En19_14,En19,Enojo,2,Afirmacion,0.233815387,2
Bloque2,101,0.25,Al75_15,Al75,Alegria,1,Afirmacion,0.233658746,1
Bloque2,101,2.5,Tr28_2,Tr28,Tristeza,3,Afirmacion,0.25049746,2
Bloque2,101,0.25,En28_3,En28,Enojo,2,Afirmacion,0.300008625,2
Bloque2,101,0.25,En78_3,En78,Enojo,2,Afirmacion,0.283712983,2
Bloque2,101,0.25,En75_9,En75,Enojo,2,Afirmacion,0.233656973,2
Bloque2,101,2.5,En75_7,En75,Enojo,2,Afirmacion,0.300397307,2
Bloque2,101,0.25,Tr78_14,Tr78,Tristeza,3,Afirmacion,0.233827427,2
Bloque2,101,2.5,Tr19_5,Tr19,Tristeza,3,Afirmacion,0.233738184,2
Bloque2,101,2.5,En28_13,En28,Enojo,2,Afirmacion,0.233775675,2
Bloque2,101,0.25,En75_15,En75,Enojo,2,Afirmacion,0.233988523,2
Bloque2,101,2.5,En19_6,En19,Enojo,2,Afirmacion,0.283796877,2
Bloque2,101,2.5,En78_10,En78,Enojo,2,Afirmacion,0.283828139,2
Bloque2,101,2.5,En19_9,En19,Enojo,2,Afirmacion,0.233760938,2
Bloque2,101,2.5,Al78_6,Al78,Alegria,1,Afirmacion,0.283622861,1
Bloque2,101,2.5,En78_13,En78,Enojo,2,Afirmacion,0.233824313,2
Bloque2,101,0.25,En28_2,En28,Enojo,2,Afirmacion,0.300309837,2
Bloque2,101,0.25,En19_6,En19,Enojo,2,Afirmacion,0.283659875,2
Bloque2,101,2.5,Tr19_11,Tr19,Tristeza,3,Afirmacion,0.28384465,2
Bloque2,101,2.5,En28_11,En28,Enojo,2,Afirmacion,0.283615261,2
Bloque2,101,0.25,Al78_9,Al78,Alegria,1,Afirmacion,0.300323218,1
Bloque2,101,0.25,En19_13,En19,Enojo,2,Afirmacion,0.233752906,2
Bloque2,101,0.25,Tr78_11,Tr78,Tristeza,3,Afirmacion,0.300316066,2
Bloque2,101,2.5,En28_5,En28,Enojo,2,Afirmacion,0.28358537,2
Bloque2,101,0.25,Tr28_10,Tr28,Tristeza,3,Afirmacion,0.233726129,2
Bloque2,101,0.25,En19_11,En19,Enojo,2,Afirmacion,0.300349087,2
Bloque2,101,2.5,Tr28_9,Tr28,Tristeza,3,Afirmacion,0.250348866,2
Bloque2,101,2.5,En19_8,En19,Enojo,2,Afirmacion,0.233592704,2
Bloque2,101,0.25,Tr75_9,Tr75,Tristeza,3,Afirmacion,0.23373194,2
Bloque2,101,2.5,Al75_3,Al75,Alegria,1,Afirmacion,0.250370264,1
Bloque2,101,0.25,En28_12,En28,Enojo,2,Afirmacion,0.233849302,2
Bloque2,101,0.25,Tr28_7,Tr28,Tristeza,3,Afirmacion,0.300409347,2
Bloque2,101,0.25,Tr19_8,Tr19,Tristeza,3,Afirmacion,0.283812493,2
Bloque2,101,0.25,Al19_4,Al19,Alegria,1,Afirmacion,0.300424516,1
Bloque2,101,2.5,En19_15,En19,Enojo,2,Afirmacion,0.300415576,2
Bloque2,101,0.25,En75_13,En75,Enojo,2,Afirmacion,0.300259858,2
Bloque2,101,0.25,Al78_7,Al78,Alegria,1,Afirmacion,0.283762068,1
Bloque2,101,2.5,Tr28_3,Tr28,Tristeza,3,Afirmacion,0.233764067,2
Bloque2,101,2.5,En75_15,En75,Enojo,2,Afirmacion,0.233621716,2
Bloque2,101,0.25,Al28_13,Al28,Alegria,1,Afirmacion,0.283806711,1
Bloque2,101,0.25,Tr28_15,Tr28,Tristeza,3,Afirmacion,0.250396162,2
Bloque2,101,0.25,En19_2,En19,Enojo,2,Afirmacion,0.233961314,2
Bloque2,101,0.25,Tr78_13,Tr78,Tristeza,3,Afirmacion,0.300370514,2
Bloque2,101,2.5,Tr75_2,Tr75,Tristeza,3,Afirmacion,0.300412029,2
Bloque2,101,2.5,En75_10,En75,Enojo,2,Afirmacion,0.250076205,2
Bloque2,101,2.5,En28_3,En28,Enojo,2,Afirmacion,0.300453514,2
Bloque2,101,2.5,Al78_8,Al78,Alegria,1,Afirmacion,0.283642054,1
Bloque2,101,2.5,En75_2,En75,Enojo,2,Afirmacion,0.350263208,2
Bloque2,101,0.25,En78_2,En78,Enojo,2,Afirmacion,0.250181943,2
Bloque2,101,2.5,En78_14,En78,Enojo,2,Afirmacion,0.250409096,2
Bloque2,101,2.5,En28_1,En28,Enojo,2,Afirmacion,0.250431865,2
Bloque2,101,0.25,En19_12,En19,Enojo,2,Afirmacion,0.233780578,2
Bloque2,101,0.25,Al75_13,Al75,Alegria,1,Afirmacion,0.300421834,1
Bloque2,101,2.5,Tr19_6,Tr19,Tristeza,3,Afirmacion,0.300366491,2
Bloque2,101,2.5,En28_14,En28,Enojo,2,Afirmacion,0.249986947,2
Bloque2,101,2.5,Al28_5,Al28,Alegria,1,Afirmacion,0.250387669,1
Bloque2,101,2.5,Al78_9,Al78,Alegria,1,Afirmacion,0.25043276,1
Bloque2,101,0.25,Tr19_3,Tr19,Tristeza,3,Afirmacion,0.233826101,2
Bloque2,102,2.5,Tr28_1,Tr28,Tristeza,3,Ruego,3.632642269,1
Bloque2,102,0.25,Tr19_1,Tr19,Tristeza,3,Afirmacion,3.815886736,2
Bloque2,102,2.5,Tr78_10,Tr78,Tristeza,3,Ruego,2.499753475,1
Bloque2,102,0.25,Al75_5,Al75,Alegria,1,Afirmacion,0.800431907,1
Bloque2,102,0.25,Al19_15,Al19,Alegria,1,Afirmacion,1.050047159,1
Bloque2,102,2.5,Al75_7,Al75,Alegria,1,Exigencia,0.916732013,2
Bloque2,102,0.25,Tr75_8,Tr75,Tristeza,3,Ruego,0.950238943,1
Bloque2,102,0.25,Al19_11,Al19,Alegria,1,Exigencia,0.750238836,2
Bloque2,102,2.5,Al19_2,Al19,Alegria,1,Afirmacion,0.916698098,1
Bloque2,102,2.5,En75_5,En75,Enojo,2,Ruego,1.166768432,2
Bloque2,102,0.25,Tr78_10,Tr78,Tristeza,3,Ruego,0.916904271,1
Bloque2,102,0.25,Al19_6,Al19,Alegria,1,Afirmacion,0.600252867,1
Bloque2,102,2.5,En19_3,En19,Enojo,2,Exigencia,1.116830707,1
Bloque2,102,0.25,En19_3,En19,Enojo,2,Exigencia,1.066715837,1
Bloque2,102,2.5,Al28_1,Al28,Alegria,1,Afirmacion,1.733332753,1
Bloque2,102,0.25,Al19_2,Al19,Alegria,1,Afirmacion,0.600369334,1
Bloque2,102,0.25,En28_11,En28,Enojo,2,Exigencia,0.766566575,1
Bloque2,102,0.25,Tr28_1,Tr28,Tristeza,3,Ruego,0.650249958,1
Bloque2,102,0.25,Tr78_1,Tr78,Tristeza,3,Ruego,1.116729856,1
Bloque2,102,0.25,Al19_1,Al19,Alegria,1,Afirmacion,0.950273752,1
Bloque2,102,0.25,Al19_10,Al19,Alegria,1,Afirmacion,1.633342147,1
Bloque2,102,2.5,Tr19_13,Tr19,Tristeza,3,Afirmacion,2.449381113,2
Bloque2,102,2.5,En75_6,En75,Enojo,2,Exigencia,0.800139606,1
Bloque2,102,0.25,En78_10,En78,Enojo,2,Exigencia,0.700300217,1
